Date,Open,High,Low,Close,Volume,Adj Close
2016-02-11,1936.939941,1947.199951,1810.099976,1829.079956,44873580000,1829.079956
2016-01-29,2038.199951,2038.199951,1812.290039,1940.239990,92409770000,1940.239990
2015-12-31,2082.929932,2104.270020,1993.260010,2043.939941,83649260000,2043.939941
2015-11-30,2080.760010,2116.479980,2019.390015,2080.409912,75913590000,2080.409912
2015-10-30,1919.650024,2094.320068,1893.699951,2079.360107,85844900000,2079.360107
2015-09-30,1970.089966,2020.859985,1871.910034,1920.030029,79989370000,1920.030029
2015-08-31,2104.489990,2112.659912,1867.010010,1972.180054,84626790000,1972.180054
2015-07-31,2067.000000,2132.820068,2044.020020,2103.840088,77920590000,2103.840088
2015-06-30,2108.639893,2129.870117,2056.320068,2063.110107,73213980000,2063.110107
2015-05-29,2087.379883,2134.719971,2067.929932,2107.389893,65187730000,2107.389893
2015-04-30,2067.629883,2125.919922,2048.379883,2085.510010,69440940000,2085.510010
2015-03-31,2105.229980,2117.520020,2039.689941,2067.889893,76675850000,2067.889893
2015-02-27,1996.670044,2119.590088,1980.900024,2104.500000,68775560000,2104.500000
2015-01-30,2058.899902,2072.360107,1988.119995,1994.989990,77300040000,1994.989990
2014-12-31,2065.780029,2093.550049,1972.560059,2058.899902,80743820000,2058.899902
2014-11-28,2018.209961,2075.760010,2001.010010,2067.560059,63600190000,2067.560059
2014-10-31,1971.439941,2018.189941,1820.660034,2018.050049,93694860000,2018.050049
2014-09-30,2004.069946,2019.260010,1964.040039,1972.290039,66706000000,1972.290039
2014-08-29,1929.800049,2005.040039,1904.780029,2003.369995,58130960000,2003.369995
2014-07-31,1962.290039,1991.390015,1930.670044,1930.670044,66524690000,1930.670044
2014-06-30,1923.869995,1968.170044,1915.979980,1960.229980,63283380000,1960.229980
2014-05-30,1884.390015,1924.030029,1859.790039,1923.569946,63623630000,1923.569946
2014-04-30,1873.959961,1897.280029,1814.359985,1883.949951,71595810000,1883.949951
2014-03-31,1857.680054,1883.969971,1834.439941,1872.339966,71885030000,1872.339966
2014-02-28,1782.680054,1867.920044,1737.920044,1859.449951,69725590000,1859.449951
2014-01-31,1845.859985,1850.839966,1770.449951,1782.589966,75871910000,1782.589966
2013-12-31,1806.550049,1849.439941,1767.989990,1848.359985,64958820000,1848.359985
2013-11-29,1758.699951,1813.550049,1746.199951,1805.810059,63628190000,1805.810059
2013-10-31,1682.410034,1775.219971,1646.469971,1756.540039,76647400000,1756.540039
2013-09-30,1635.949951,1729.859985,1633.410034,1681.550049,66174410000,1681.550049
2013-08-30,1689.420044,1709.670044,1627.469971,1632.969971,64802810000,1632.969971
2013-07-31,1609.780029,1698.780029,1604.569946,1685.729980,68106820000,1685.729980
2013-06-28,1631.709961,1654.189941,1560.329956,1606.280029,74946790000,1606.280029
2013-05-31,1597.550049,1687.180054,1581.280029,1630.739990,76447250000,1630.739990
2013-04-30,1569.180054,1597.569946,1536.030029,1597.569946,77098000000,1597.569946
2013-03-28,1514.680054,1570.280029,1501.479980,1569.189941,68527110000,1569.189941
2013-02-28,1498.109985,1530.939941,1485.010010,1514.680054,69273480000,1514.680054
2013-01-31,1426.189941,1509.939941,1426.189941,1498.109985,75848510000,1498.109985
2012-12-31,1416.339966,1448.000000,1398.109985,1426.189941,66388180000,1426.189941
2012-11-30,1412.199951,1434.270020,1343.349976,1416.180054,71489310000,1416.180054
2012-10-31,1440.900024,1470.959961,1403.280029,1412.160034,71752320000,1412.160034
2012-09-28,1406.540039,1474.510010,1396.560059,1440.670044,69784280000,1440.670044
2012-08-31,1379.319946,1426.680054,1354.650024,1406.579956,70283810000,1406.579956
2012-07-31,1362.329956,1391.739990,1325.410034,1379.319946,73103810000,1379.319946
2012-06-29,1309.869995,1363.459961,1266.739990,1362.160034,81582440000,1362.160034
2012-05-31,1397.859985,1415.319946,1291.979980,1310.329956,86920490000,1310.329956
2012-04-30,1408.469971,1422.380005,1357.380005,1397.910034,74761710000,1397.910034
2012-03-30,1365.900024,1419.150024,1340.030029,1408.469971,83899660000,1408.469971
2012-02-29,1312.449951,1378.040039,1312.449951,1365.680054,78385710000,1365.680054
2012-01-31,1258.859985,1333.469971,1258.859985,1312.410034,79567560000,1312.410034
2011-12-30,1246.910034,1269.369995,1202.369995,1257.599976,74742430000,1257.599976
2011-11-30,1251.000000,1277.550049,1158.660034,1246.959961,84275050000,1246.959961
2011-10-31,1131.209961,1292.660034,1074.770020,1253.300049,98063670000,1253.300049
2011-09-30,1219.119995,1229.290039,1114.219971,1131.420044,102786820000,1131.420044
2011-08-31,1292.589966,1307.380005,1101.540039,1218.890015,108419170000,1218.890015
2011-07-29,1320.640015,1356.479980,1282.859985,1292.280029,81102170000,1292.280029
2011-06-30,1345.199951,1345.199951,1258.069946,1320.640015,86122730000,1320.640015
2011-05-31,1365.209961,1370.579956,1311.800049,1345.199951,81708980000,1345.199951
2011-04-29,1329.479980,1364.560059,1294.699951,1363.609985,77364810000,1363.609985
2011-03-31,1328.640015,1332.280029,1249.050049,1325.829956,89507640000,1325.829956
2011-02-28,1289.140015,1344.069946,1289.140015,1327.219971,59223660000,1327.219971
2011-01-31,1257.619995,1302.670044,1257.619995,1286.119995,92164940000,1286.119995
2010-12-31,1186.599976,1262.599976,1186.599976,1257.640015,80984530400,1257.640015
2010-11-30,1185.709961,1227.079956,1173.000000,1180.550049,87151070000,1180.550049
2010-10-29,1143.489990,1196.140015,1131.869995,1183.260010,89536270000,1183.260010
2010-09-30,1049.719971,1157.160034,1049.719971,1141.199951,79589450000,1141.199951
2010-08-31,1107.530029,1129.239990,1039.699951,1049.329956,85738250000,1049.329956
2010-07-30,1031.099976,1120.949951,1010.909973,1101.599976,94778110000,1101.599976
2010-06-30,1087.300049,1131.229980,1028.329956,1030.709961,110106750000,1030.709961
2010-05-28,1188.579956,1205.130005,1040.780029,1089.410034,127662779600,1089.410034
2010-04-30,1171.229980,1219.800049,1170.689941,1186.689941,116741910400,1186.689941
2010-03-31,1105.359985,1180.689941,1105.359985,1169.430054,103683550000,1169.430054
2010-02-26,1073.890015,1112.420044,1044.500000,1104.489990,84561340000,1104.489990
2010-01-29,1116.560059,1150.449951,1071.589966,1073.869995,90947579600,1073.869995
2009-12-31,1098.890015,1130.380005,1085.890015,1115.099976,89515330400,1115.099976
2009-11-30,1036.180054,1113.689941,1029.380005,1095.630005,84981530000,1095.630005
2009-10-30,1054.910034,1101.359985,1019.950012,1036.189941,113410990000,1036.189941
2009-09-30,1019.520020,1080.150024,991.969971,1057.079956,112295489600,1057.079956
2009-08-31,990.219971,1039.469971,978.510010,1020.619995,116059269600,1020.619995
2009-07-31,920.820007,996.679993,869.320007,987.479980,106635790000,987.479980
2009-06-30,923.260010,956.229980,888.859985,919.320007,112653150000,919.320007
2009-05-29,872.739990,930.169983,866.099976,919.140015,131614940400,919.140015
2009-04-30,793.590027,888.700012,783.320007,872.809998,138855319200,872.809998
2009-03-31,729.570007,832.979980,666.789978,797.869995,161843638800,797.869995
2009-02-27,823.090027,875.010010,734.520020,735.090027,124492209200,735.090027
2009-01-30,902.989990,943.849976,804.299988,825.880005,112090640400,825.880005
2008-12-31,888.609985,918.849976,815.690002,903.250000,112884470000,903.250000
2008-11-28,968.669983,1007.510010,741.020020,896.239990,115660210000,896.239990
2008-10-31,1164.170044,1167.030029,839.799988,968.750000,159823030000,968.750000
2008-09-30,1287.829956,1303.040039,1106.420044,1166.359985,140007320400,1166.359985
2008-08-29,1269.420044,1313.150024,1247.449951,1282.829956,86266010000,1282.829956
2008-07-31,1276.689941,1292.170044,1200.439941,1267.380005,124980570000,1267.380005
2008-06-30,1399.619995,1404.050049,1272.000000,1280.000000,96614040000,1280.000000
2008-05-30,1385.969971,1440.239990,1373.069946,1400.380005,80990480000,1400.380005
2008-04-30,1326.410034,1404.569946,1324.349976,1385.589966,85978630000,1385.589966
2008-03-31,1330.449951,1359.680054,1256.979980,1322.699951,93189170000,1322.699951
2008-02-29,1378.599976,1396.020020,1316.750000,1330.630005,78536130000,1330.630005
2008-01-31,1467.969971,1471.770020,1270.050049,1378.550049,98475340000,1378.550049
2007-12-31,1479.630005,1523.569946,1435.650024,1468.359985,64821670000,1468.359985
2007-11-30,1545.790039,1545.790039,1406.099976,1481.140015,86246950000,1481.140015
2007-10-31,1527.290039,1576.089966,1489.560059,1549.380005,76022580000,1549.380005
2007-09-28,1473.959961,1538.739990,1439.290039,1526.750000,57809700000,1526.750000
2007-08-31,1455.180054,1503.890015,1370.599976,1473.989990,91381760000,1473.989990
2007-07-31,1504.660034,1555.900024,1454.250000,1455.270020,70337430000,1455.270020
2007-06-29,1530.619995,1540.560059,1484.180054,1503.349976,65322800000,1503.349976
2007-05-31,1482.369995,1535.560059,1476.699951,1530.619995,64958050000,1530.619995
2007-04-30,1420.829956,1498.020020,1416.369995,1482.369995,57032470000,1482.369995
2007-03-30,1406.800049,1438.890015,1363.979980,1420.859985,67622250000,1420.859985
2007-02-28,1437.900024,1461.569946,1389.420044,1406.819946,51844990000,1406.819946
