Date,Open,High,Low,Close,Volume,Adj Close
2016-02-11,118.589996,120.839996,117.769997,119.059998,48551600,119.059998
2016-02-11,118.589996,120.839996,117.769997,119.059998,48551600,119.059998
2016-02-11,118.589996,120.839996,117.769997,119.059998,48551600,119.059998
2016-02-11,118.589996,120.839996,117.769997,119.059998,48551600,119.059998
2016-02-11,118.589996,120.839996,117.769997,119.059998,48551600,119.059998
2016-02-11,118.589996,120.839996,117.769997,119.059998,48551600,119.059998
2016-02-11,118.589996,120.839996,117.769997,119.059998,48551600,119.059998
2016-01-05,103.129997,103.459999,102.930000,103.180000,3500300,103.180000
2016-01-05,103.129997,103.459999,102.930000,103.180000,3500300,103.180000
2016-01-05,103.129997,103.459999,102.930000,103.180000,3500300,103.180000
2016-01-04,103.129997,103.669998,102.489998,102.889999,6440000,102.889999
2016-01-04,103.129997,103.669998,102.489998,102.889999,6440000,102.889999
2016-01-04,103.129997,103.669998,102.489998,102.889999,6440000,102.889999
2015-12-31,101.480003,101.720001,101.309998,101.459999,3823600,101.459999
2015-12-31,101.480003,101.720001,101.309998,101.459999,3823600,101.459999
2015-12-24,102.820000,103.050003,102.769997,103.050003,1710200,103.050003
2015-12-17,100.919998,100.989998,100.230003,100.500000,10156200,100.500000
2015-12-17,100.919998,100.989998,100.230003,100.500000,10156200,100.500000
2015-12-17,100.919998,100.989998,100.230003,100.500000,10156200,100.500000
2015-12-17,100.919998,100.989998,100.230003,100.500000,10156200,100.500000
2015-08-24,111.540001,112.120003,109.769997,110.529999,18388700,110.529999
2015-01-22,125.070000,125.580002,124.150002,125.230003,10518400,125.230003
2015-01-22,125.070000,125.580002,124.150002,125.230003,10518400,125.230003
2015-01-22,125.070000,125.580002,124.150002,125.230003,10518400,125.230003
2015-01-21,125.180000,125.339996,123.370003,124.230003,11082700,124.230003
2015-01-02,112.489998,114.800003,112.320000,114.080002,7109600,114.080002
2014-12-31,114.889999,115.000000,113.279999,113.580002,7624200,113.580002
