2016-02-08,16147.509766,16147.509766,15803.549805,16027.049805,165880000,16027.049805
2016-02-01,16453.630859,16510.980469,16299.469727,16449.179688,114450000,16449.179688
2016-01-29,16090.259766,16466.300781,16090.259766,16466.300781,217940000,16466.300781
2016-01-22,15921.099609,16136.790039,15921.099609,16093.509766,145850000,16093.509766
2016-01-12,16419.109375,16591.349609,16322.070313,16516.220703,117480000,16516.220703
2016-01-05,17147.500000,17195.839844,17038.609375,17158.660156,105750000,17158.660156
2015-12-29,17547.369141,17750.019531,17547.369141,17720.980469,69860000,17720.980469
2015-12-23,17427.630859,17607.919922,17427.630859,17602.609375,92820000,17602.609375
2015-12-16,17530.849609,17784.359375,17483.679688,17749.089844,123790000,17749.089844
2015-12-07,17845.490234,17845.490234,17639.250000,17730.509766,99670000,17730.509766
2015-12-01,17719.720703,17895.500000,17719.720703,17888.349609,103880000,17888.349609
2015-11-27,17806.039063,17830.359375,17749.320313,17813.390625,82540000,17813.390625
2015-11-20,17732.750000,17914.339844,17732.750000,17823.810547,153140000,17823.810547
2015-11-10,17724.130859,17768.660156,17657.720703,17758.210938,108640000,17758.210938
2015-11-03,17819.740234,17977.849609,17796.019531,17918.150391,92290000,17918.150391
2015-10-28,17586.689453,17779.949219,17556.710938,17779.519531,115630000,17779.519531
2015-10-23,17525.109375,17679.369141,17525.109375,17646.699219,158090000,17646.699219
2015-10-16,17141.750000,17220.019531,17107.349609,17215.970703,145880000,17215.970703
2015-10-09,17054.689453,17110.880859,17027.230469,17084.490234,103730000,17084.490234
2015-10-02,16258.250000,16472.769531,16013.660156,16472.369141,136890000,16472.369141
2015-09-21,16406.099609,16578.599609,16391.880859,16510.189453,90730000,16510.189453
2015-09-16,16599.509766,16755.980469,16593.900391,16739.949219,99620000,16739.949219
2015-09-08,16109.929688,16503.410156,16109.929688,16492.679688,123870000,16492.679688
2015-08-31,16632.019531,16632.019531,16444.050781,16528.029297,141440000,16528.029297
2015-08-27,16285.509766,16666.689453,16285.509766,16654.769531,171980000,16654.769531
2015-08-17,17472.660156,17551.400391,17341.720703,17545.179688,73380000,17545.179688
2015-08-10,17375.179688,17629.130859,17375.179688,17615.169922,92430000,17615.169922
2015-08-03,17696.740234,17704.759766,17496.609375,17598.199219,87880000,17598.199219
2015-07-29,17631.400391,17776.779297,17629.199219,17751.390625,93140000,17751.390625
