Date,Open,High,Low,Close,Volume,Adj Close
2016-02-11,14.120000,18.650000,12.400000,18.370001,1872674800,18.370001
2015-12-31,13.790000,17.040001,12.920000,13.720000,3768286600,13.720000
2015-09-30,17.680000,18.030001,12.620000,13.740000,3935354200,13.623149
2015-06-30,18.540001,21.250000,17.670000,17.760000,2170223900,17.608961
2015-03-31,18.070000,23.219999,17.290001,18.240000,2931811500,18.084881
2014-12-31,21.480000,22.160000,16.450001,18.379999,3932917200,18.223688
2014-09-30,26.500000,27.780001,21.290001,21.360001,2000932500,21.040052
2014-06-30,23.719999,26.530001,21.930000,26.450001,1628548300,26.053810
2014-03-31,21.590000,28.030001,21.260000,23.610001,2325011700,23.256351
2013-12-31,24.420000,26.910000,20.240000,21.129999,2424918500,20.813498
2013-09-30,24.900000,31.350000,22.790001,25.020000,2584874200,24.415945
2013-06-28,37.840000,37.880001,22.209999,24.490000,1699329300,23.898741
2013-03-28,47.230000,47.529999,35.570000,37.849998,930014900,36.936188
2012-12-31,54.209999,54.639999,44.160000,46.389999,827373700,45.270008
2012-09-28,44.450001,55.250000,40.400002,53.689999,800358000,51.857998
2012-06-29,49.540001,50.759998,39.080002,44.770000,1045145100,43.242367
2012-03-30,52.790001,57.939999,48.049999,49.540001,750560200,47.849606
2011-12-30,56.230000,63.700001,49.220001,51.430000,827684900,49.675117
2011-09-30,54.209999,66.980003,53.020000,55.189999,977302600,53.154221
2011-06-30,59.880001,64.139999,51.099998,54.590000,691548400,52.576351
2011-03-31,61.810001,62.020000,52.459999,60.099998,591959100,57.883106
2010-12-31,55.930000,64.620003,53.669998,61.470001,610149900,59.202572
2010-09-30,51.529999,56.860001,46.799999,55.930000,528336800,53.505955
2010-06-30,45.459999,54.830002,45.360001,51.959999,735927400,49.708015
2010-03-31,47.779999,51.160000,39.480000,44.410000,952951100,42.485237
2009-12-31,45.290001,55.400002,40.919998,46.209999,846738000,44.207222
2009-09-30,38.700001,48.400002,34.049999,45.290001,515468600,43.221424
2009-06-30,37.770000,45.099998,30.799999,37.810001,474662200,36.083065
2009-03-31,33.509998,38.930000,27.150000,36.880001,605173000,35.195541
2008-12-31,34.189999,35.490002,15.830000,33.880001,467139700,32.332565
2008-09-30,49.070000,51.840000,27.350000,33.790001,290663000,32.246677
2008-06-30,46.650002,51.450001,41.610001,48.590000,136209300,46.370701
2008-03-31,46.689999,56.869999,44.849998,47.700001,271058300,45.521351
2007-12-31,44.869999,53.840000,42.310001,45.830002,134443500,43.736759
2007-09-28,38.330002,45.959999,32.759998,45.349998,109254200,42.562180
2007-06-29,39.380001,42.880001,36.630001,37.889999,47609000,35.560772
2007-03-30,40.189999,43.320000,36.189999,39.570000,46498600,37.137497
2006-12-29,35.950001,42.320000,32.410000,39.910000,43569100,37.456596
2006-09-29,39.400002,42.580002,33.860001,35.650002,35858800,33.361504
2006-06-30,36.520000,40.270000,31.820000,38.700001,16364200,36.215714
