Date,Open,High,Low,Close,Volume,Adj Close
2016-02-11,17.500000,18.650000,16.150000,18.370001,442206200,18.370001
2016-02-05,14.330000,17.120001,14.110000,17.049999,439938200,17.049999
2016-01-29,13.260000,14.240000,13.160000,14.210000,259988300,14.210000
2016-01-22,13.210000,13.240000,12.400000,13.030000,194159600,13.030000
2016-01-15,14.570000,14.610000,13.000000,13.090000,268231800,13.090000
2016-01-08,14.120000,15.010000,13.870000,14.520000,268150700,14.520000
2015-12-31,14.030000,14.050000,13.570000,13.720000,146414000,13.720000
2015-12-24,13.810000,14.290000,13.630000,14.270000,171268100,14.270000
2015-12-18,14.280000,14.320000,13.300000,13.640000,363223500,13.524000
2015-12-11,14.620000,14.660000,13.940000,14.380000,258871500,14.257707
2015-12-04,13.550000,14.860000,13.520000,14.830000,286650400,14.703880
2015-11-27,13.350000,13.950000,13.250000,13.450000,159464900,13.335616
2015-11-20,13.740000,14.070000,12.920000,13.400000,289850000,13.286041
2015-11-13,13.460000,13.840000,13.290000,13.620000,233665800,13.504170
2015-11-06,14.800000,15.220000,13.410000,13.460000,280042600,13.345531
2015-10-30,16.480000,16.809999,14.950000,14.960000,288990400,14.832774
2015-10-23,16.320000,16.660000,15.610000,16.520000,377137200,16.379507
2015-10-16,16.610001,17.040001,15.620000,16.389999,362085100,16.250612
2015-10-09,14.600000,16.270000,14.580000,16.260000,398270900,16.121719
2015-10-02,13.620000,14.500000,13.190000,14.490000,295633600,14.366771
2015-09-25,14.270000,14.360000,13.230000,13.980000,307826500,13.861108
2015-09-18,13.060000,14.710000,12.910000,14.480000,277189100,14.356856
2015-09-11,13.530000,13.740000,12.620000,13.210000,188066200,13.097657
2015-09-04,13.940000,14.370000,13.060000,13.390000,248094200,13.276127
2015-08-28,15.160000,15.610000,12.960000,14.250000,507516000,14.128812
2015-08-21,14.800000,16.160000,14.510000,15.390000,356774300,15.259118
2015-08-14,13.570000,15.530000,13.360000,14.490000,404817300,14.366771
2015-08-07,13.640000,13.850000,13.010000,13.400000,292662100,13.286041
2015-07-31,13.900000,14.380000,13.400000,13.750000,287072800,13.633065
2015-07-24,14.700000,14.770000,13.170000,14.080000,509930100,13.960258
2015-07-17,16.530001,16.940001,15.370000,15.420000,169569100,15.288862
2015-07-10,17.500000,18.030001,16.629999,16.750000,171392100,16.607552
2015-07-02,18.170000,18.230000,17.260000,17.629999,132402100,17.480066
2015-06-26,18.410000,18.520000,18.059999,18.090000,115677500,17.936155
2015-06-19,18.510000,19.180000,18.230000,18.639999,197647300,18.481478
2015-06-12,18.870001,19.230000,18.500000,18.549999,143200300,18.392242
2015-06-05,19.830000,19.910000,18.670000,18.830000,150914800,18.669863
2015-05-29,19.469999,19.790001,19.150000,19.580000,118565800,19.413485
2015-05-22,20.860001,20.930000,19.820000,19.830000,127413600,19.661358
2015-05-15,19.940001,21.250000,19.790001,20.719999,171478200,20.543789
2015-05-08,20.590000,20.709999,19.280001,19.969999,170276900,19.800167
2015-05-01,19.610001,20.900000,19.540001,20.270000,255693500,20.097616
2015-04-24,19.559999,20.070000,19.309999,19.360001,177753800,19.195356
2015-04-17,19.480000,20.230000,19.200001,19.719999,157147900,19.552294
2015-04-10,19.629999,19.799999,18.770000,19.450001,193071300,19.284590
2015-04-02,18.530001,19.350000,18.160000,18.990000,201949700,18.828501
2015-03-27,19.459999,19.910000,18.629999,18.840000,187393800,18.679777
2015-03-20,18.120001,19.480000,17.709999,19.330000,238487800,19.165609
2015-03-13,18.750000,18.809999,17.290001,18.070000,285085800,17.916325
2015-03-06,21.309999,21.350000,18.510000,18.580000,248444100,18.421988
2015-02-27,20.330000,21.480000,20.209999,21.280001,156642900,21.099028
2015-02-20,20.740000,21.160000,20.370001,20.450001,182925500,20.276087
2015-02-13,21.530001,21.860001,20.820000,21.260000,160974700,21.079197
2015-02-06,21.830000,22.680000,21.309999,21.330000,242194200,21.148602
2015-01-30,21.370001,22.930000,21.080000,22.290001,260496600,22.100437
2015-01-23,22.670000,23.219999,21.620001,21.740000,223123900,21.555115
2015-01-16,20.889999,22.330000,19.879999,22.160000,355874100,21.971542
2015-01-09,19.059999,20.730000,18.760000,20.709999,271074900,20.533873
2015-01-02,18.170000,18.950001,17.750000,18.940001,177382500,18.778927
2014-12-26,18.400000,18.500000,17.160000,18.240000,195701300,18.084881
2014-12-19,18.360001,19.030001,17.080000,18.530001,353410400,18.252443
2014-12-12,19.020000,20.209999,18.270000,18.650000,277811900,18.370646
2014-12-05,18.950001,19.969999,17.719999,18.750000,291261600,18.469147
2014-11-28,19.770000,20.420000,18.090000,18.360001,263721000,18.084990
2014-11-21,18.850000,20.379999,18.660000,19.879999,364047200,19.582220
2014-11-14,18.320000,19.180000,17.309999,19.020000,411899600,18.735104
2014-11-07,17.440001,18.690001,16.450001,18.639999,467464300,18.360794
2014-10-31,20.350000,20.540001,16.889999,17.209999,346068500,16.952213
2014-10-24,20.950001,21.580000,20.049999,20.469999,147308300,20.163383
2014-10-17,21.129999,21.930000,20.690001,20.690001,201175200,20.380089
2014-10-10,20.900000,22.160000,20.110001,20.770000,347283600,20.458891
2014-10-03,22.120001,22.170000,20.629999,20.629999,202611900,20.320986
2014-09-26,22.530001,22.660000,21.850000,21.980000,171402100,21.650764
2014-09-19,24.010000,24.250000,22.490000,22.660000,175260200,22.320580
2014-09-12,24.900000,24.920000,23.770000,23.879999,169798200,23.522305
2014-09-05,26.160000,26.200001,24.660000,25.070000,142159500,24.694481
2014-08-29,26.020000,26.740000,25.610001,26.690001,104787800,26.290216
2014-08-22,26.690001,27.040001,25.870001,26.100000,115665400,25.709053
2014-08-15,26.650000,27.629999,26.580000,26.820000,118154500,26.418268
2014-08-08,26.139999,27.080000,25.590000,26.780001,120299600,26.378868
2014-08-01,26.639999,27.520000,25.840000,26.200001,135965200,25.807556
2014-07-25,27.049999,27.059999,25.950001,26.820000,134500700,26.418268
2014-07-18,26.520000,27.059999,25.750000,26.940001,223025400,26.536470
2014-07-11,26.200001,27.780001,25.889999,27.320000,213485200,26.910778
2014-07-03,25.780001,26.690001,25.650000,26.500000,144659700,26.103062
2014-06-27,25.879999,26.530001,25.430000,25.980000,147575600,25.590851
2014-06-20,24.200001,26.100000,23.680000,25.820000,200751900,25.433247
2014-06-13,22.639999,24.120001,22.530001,24.110001,123260100,23.748861
2014-06-06,22.320000,22.790001,22.000000,22.639999,95546400,22.300879
2014-05-30,23.000000,23.020000,21.930000,22.500000,130872300,22.162975
2014-05-23,23.620001,23.650000,23.219999,23.309999,51361900,22.960842
2014-05-16,24.010000,24.129999,23.330000,23.420000,86651300,23.069197
2014-05-09,24.600000,24.670000,23.520000,23.730000,81097200,23.374552
2014-05-02,24.309999,24.450001,23.730000,24.320000,124889100,23.955715
2014-04-25,23.580000,24.480000,23.040001,24.459999,161913700,24.093616
2014-04-17,24.570000,24.830000,23.530001,23.570000,110891900,23.216949
2014-04-11,24.180000,25.340000,24.059999,24.219999,149049000,23.857212
2014-04-04,23.959999,24.660000,23.440001,24.260000,175202800,23.896614
2014-03-28,25.110001,25.219999,23.270000,24.100000,245711800,23.739012
2014-03-21,27.549999,27.620001,25.160000,25.520000,206299700,25.137741
2014-03-14,26.180000,28.030001,25.860001,27.730000,195652200,27.314636
2014-03-07,26.670000,26.870001,25.830000,26.180000,156100000,25.787855
2014-02-28,26.900000,26.959999,25.750000,25.879999,147879100,25.492348
2014-02-21,26.570000,26.850000,25.559999,26.530001,167934200,26.132612
2014-02-14,24.230000,26.680000,24.230000,26.350000,276423500,25.955309
2014-02-07,23.690001,24.000000,23.070000,23.910000,139633500,23.551855
2014-01-31,23.520000,24.049999,22.809999,23.480000,188326600,23.128298
2014-01-24,23.049999,24.190001,22.930000,23.670000,155006300,23.315451
2014-01-17,22.059999,23.379999,21.870001,23.330000,168383100,22.980543
2014-01-10,21.990000,22.240000,21.260000,22.010000,156974600,21.680317
2014-01-03,21.040001,22.219999,20.520000,21.830000,162915900,21.503012
2013-12-27,20.330000,21.400000,20.240000,21.250000,92798600,20.931700
2013-12-20,21.250000,21.670000,20.370001,20.530001,170606300,20.034348
2013-12-13,20.799999,22.190001,20.510000,21.110001,198526400,20.600344
2013-12-06,21.790001,21.879999,20.559999,20.660000,244622600,20.161207
2013-11-29,21.850000,22.410000,21.520000,22.280001,138705100,21.742096
2013-11-22,24.080000,24.120001,22.230000,22.250000,193516000,21.712820
2013-11-15,24.049999,24.700001,23.660000,24.129999,173138900,23.547430
2013-11-08,24.379999,24.900000,23.500000,24.280001,161783800,23.693811
2013-11-01,26.389999,26.910000,24.020000,24.080000,224246800,23.498638
2013-10-25,24.469999,26.450001,24.430000,26.320000,207044200,25.684559
2013-10-18,23.230000,24.969999,22.879999,24.379999,196933600,23.791395
2013-10-11,24.400000,24.639999,22.930000,23.049999,199494000,22.493505
2013-10-04,24.900000,25.370001,24.030001,24.190001,164225000,23.605984
2013-09-27,25.540001,26.070000,24.570000,25.170000,214659000,24.562323
2013-09-20,25.780001,28.639999,25.370001,25.760000,358601100,25.138079
2013-09-13,28.010000,28.180000,25.080000,25.629999,225752900,25.011215
2013-09-06,28.650000,28.910000,27.430000,28.010000,149995500,27.333757
2013-08-30,30.389999,31.350000,27.540001,28.129999,261916700,27.450859
2013-08-23,29.850000,30.520000,28.910000,30.139999,208105000,29.412333
2013-08-16,27.580000,30.940001,27.049999,29.790001,255389700,29.070784
2013-08-09,25.620001,26.980000,23.889999,26.469999,188044900,25.830936
2013-08-02,27.650000,27.719999,25.520000,25.590000,124694800,24.972183
2013-07-26,26.950001,28.350000,26.389999,27.580000,180467600,26.914139
2013-07-19,24.370001,25.990000,24.150000,25.860001,129368600,25.235664
2013-07-12,23.639999,24.980000,22.900000,24.370001,126992300,23.781637
2013-07-05,24.900000,25.200001,22.790001,23.420000,132245900,22.854572
2013-06-28,24.320000,24.660000,22.209999,24.490000,231573000,23.898741
2013-06-21,28.120001,28.400000,23.950001,24.900000,150489000,24.298841
2013-06-14,29.020000,29.410000,27.950001,28.120001,82609200,27.441101
2013-06-07,29.799999,30.580000,28.750000,28.990000,96682900,28.290096
2013-05-31,27.440001,30.100000,27.020000,29.500000,110233500,28.787785
2013-05-24,26.320000,28.660000,26.240000,27.500000,137676800,26.836069
2013-05-17,29.350000,29.500000,26.360001,26.379999,103049900,25.743109
2013-05-10,29.750000,30.959999,28.620001,29.809999,104709500,29.090300
2013-05-03,29.980000,30.360001,28.990000,29.690001,89787200,28.973198
2013-04-26,29.200001,31.270000,28.000000,29.459999,127668000,28.748749
2013-04-19,30.240000,30.280001,27.270000,28.590000,215179400,27.899754
2013-04-12,35.090000,36.290001,32.110001,32.220001,121847000,31.442116
2013-04-05,37.840000,37.880001,33.709999,35.060001,127823900,34.213551
2013-03-28,37.950001,38.130001,37.029999,37.849998,58132700,36.936188
2013-03-22,37.830002,38.580002,37.240002,38.160000,58089400,37.238705
2013-03-15,37.220001,38.200001,36.570000,37.340000,77067600,36.438503
2013-03-08,37.040001,38.060001,35.570000,37.110001,121109500,36.214058
2013-03-01,38.480000,39.290001,37.020000,37.110001,80022700,36.214058
2013-02-22,39.770000,39.770000,37.389999,37.930000,86993400,37.014259
2013-02-15,41.939999,42.080002,39.830002,39.889999,70474200,38.926937
2013-02-08,42.029999,42.939999,41.990002,42.320000,41121600,41.298271
2013-02-01,41.959999,43.139999,41.389999,42.220001,84062700,41.200687
2013-01-25,45.029999,45.919998,41.900002,41.919998,89774000,40.907928
2013-01-18,45.680000,45.959999,44.540001,45.110001,46758400,44.020912
2013-01-11,44.849998,45.590000,43.990002,45.400002,63546600,44.303913
2013-01-04,45.000000,47.529999,44.500000,45.330002,69076800,44.235603
2012-12-28,44.860001,45.900002,44.180000,44.930000,41537200,43.845261
2012-12-21,46.320000,46.700001,44.160000,45.180000,60935400,43.638378
2012-12-14,46.299999,47.959999,45.959999,46.480000,68694300,44.894016
2012-12-07,47.520000,47.660000,45.220001,45.930000,66328900,44.362785
2012-11-30,48.500000,48.750000,46.250000,47.549999,66390000,45.927505
2012-11-23,47.560001,49.000000,47.000000,48.740002,47240000,47.076904
2012-11-16,50.700001,50.939999,45.349998,46.470001,95721200,44.884361
2012-11-09,50.040001,51.820000,49.389999,50.669998,71150500,48.941048
2012-11-02,51.880001,52.970001,49.740002,49.759998,48645000,48.062096
2012-10-26,51.619999,52.480000,49.980000,51.240002,66721300,49.491600
2012-10-19,51.270000,53.400002,50.759998,51.730000,67376200,49.964878
2012-10-12,53.169998,53.660000,51.540001,51.660000,50247900,49.897266
2012-10-05,54.209999,54.639999,52.619999,53.650002,60171100,51.819366
2012-09-28,54.060001,54.230000,50.900002,53.689999,80169400,51.857998
2012-09-21,54.020000,55.250000,53.130001,54.810001,70157400,52.939785
