Date,Open,High,Low,Close,Volume,Adj Close
2016-02-11,21.320000,30.900000,19.610001,28.139999,0,28.139999
2016-01-29,22.480000,32.090000,19.250000,20.200001,0,20.200001
2015-12-31,15.610000,26.809999,14.450000,18.209999,0,18.209999
2015-11-30,15.410000,20.670000,13.670000,16.129999,0,16.129999
2015-10-30,23.139999,25.230000,12.800000,15.070000,0,15.070000
2015-09-30,31.910000,33.820000,17.870001,24.500000,0,24.500000
2015-08-31,12.850000,53.290001,10.880000,28.430000,0,28.430000
2015-07-31,16.629999,20.049999,11.710000,12.120000,0,12.120000
2015-06-30,13.920000,19.799999,11.930000,18.230000,0,18.230000
2015-05-29,13.980000,16.360001,11.820000,13.840000,0,13.840000
2015-04-30,15.320000,16.660000,12.120000,14.550000,0,14.550000
2015-03-31,13.900000,17.190001,12.540000,15.290000,0,15.290000
2015-02-27,20.889999,22.809999,12.860000,13.340000,0,13.340000
2015-01-30,17.760000,23.430000,15.520000,20.969999,0,20.969999
2014-12-31,14.160000,25.200001,11.530000,19.200001,0,19.200001
2014-11-28,14.410000,15.930000,11.910000,13.330000,0,13.330000
2014-10-31,16.440001,31.059999,13.720000,14.030000,0,14.030000
2014-09-30,12.320000,17.080000,11.520000,16.309999,0,16.309999
2014-08-29,16.670000,17.570000,11.240000,12.090000,0,12.090000
2014-07-31,11.280000,17.110001,10.280000,16.950001,0,16.950001
2014-06-30,11.690000,12.890000,10.340000,11.570000,0,11.570000
2014-05-30,13.640000,14.490000,11.320000,11.400000,0,11.400000
2014-04-30,13.430000,17.850000,12.600000,13.410000,0,13.410000
2014-03-31,16.469999,18.219999,13.460000,13.880000,0,13.880000
2014-02-28,18.570000,21.480000,13.440000,14.000000,0,14.000000
2014-01-31,14.320000,18.990000,11.810000,18.410000,0,18.410000
2013-12-31,13.910000,16.750000,11.690000,13.720000,0,13.720000
2013-11-29,13.460000,14.140000,11.990000,13.700000,0,13.700000
2013-10-31,16.309999,21.340000,12.340000,13.750000,0,13.750000
2013-09-30,16.469999,17.490000,12.520000,16.600000,0,16.600000
2013-08-30,12.890000,17.809999,11.830000,17.010000,0,17.010000
2013-07-31,16.900000,17.320000,12.070000,13.450000,0,13.450000
2013-06-28,16.400000,21.910000,14.960000,16.860001,0,16.860001
2013-05-31,13.880000,16.350000,12.260000,16.299999,0,16.299999
2013-04-30,13.460000,18.200001,11.990000,13.520000,0,13.520000
2013-03-28,16.100000,16.820000,11.050000,12.700000,0,12.700000
2013-02-28,13.370000,19.280001,12.080000,15.510000,0,15.510000
2013-01-31,15.240000,15.930000,12.290000,14.380000,0,14.380000
2012-12-31,15.810000,22.719999,15.410000,18.020000,0,18.020000
2012-11-30,17.770000,19.400000,14.770000,15.870000,0,15.870000
2012-10-31,16.030001,19.650000,13.670000,18.600000,0,18.600000
2012-09-28,18.650000,18.959999,13.510000,15.730000,0,15.730000
2012-08-31,18.799999,19.250000,13.300000,17.469999,0,17.469999
