Date,Open,High,Low,Close,Volume,Adj Close
2016-02-11,46.459999,60.130001,45.560001,58.759998,0,58.759998
2016-01-29,45.779999,48.980000,38.360001,45.959999,0,45.959999
2015-12-31,46.330002,49.959999,43.180000,45.299999,0,45.299999
2015-11-30,51.060001,52.669998,43.349998,46.150002,0,46.150002
2015-10-30,46.759998,58.139999,44.970001,51.450001,0,51.450001
2015-09-30,48.470001,49.770000,42.720001,46.250000,0,46.250000
2015-08-31,47.340000,54.740002,43.590000,48.430000,0,48.430000
2015-07-31,63.049999,64.040001,45.740002,47.570000,0,47.570000
2015-06-30,70.099998,70.919998,62.770000,63.139999,0,63.139999
2015-05-29,72.330002,77.059998,67.930000,69.699997,0,69.699997
2015-04-30,66.040001,75.410004,66.040001,72.870003,0,72.870003
2015-03-31,76.919998,76.970001,62.480000,65.500000,0,65.500000
2015-02-27,77.300003,81.080002,73.230003,76.940002,0,76.940002
2015-01-30,68.180000,83.220001,67.339996,79.400002,0,79.400002
2014-12-31,69.389999,74.620003,62.939999,68.779999,0,68.779999
2014-11-28,65.169998,75.489998,61.389999,68.389999,0,68.389999
2014-10-31,81.389999,82.589996,63.630001,64.879997,0,64.879997
2014-09-30,101.199997,101.199997,80.809998,81.110001,0,81.110001
2014-08-29,99.529999,104.610001,97.050003,102.269997,0,102.269997
2014-07-31,101.000000,106.010002,98.150002,98.870003,0,98.870003
2014-06-30,84.839996,101.470001,83.519997,100.860001,0,100.860001
2014-05-30,91.650002,94.029999,83.269997,85.059998,0,85.059998
2014-04-30,91.309998,97.040001,88.150002,92.260002,0,92.260002
2014-03-31,100.389999,107.389999,90.000000,91.199997,0,91.199997
2014-02-28,91.250000,104.339996,88.809998,99.550003,0,99.550003
2014-01-31,84.690002,95.230003,84.099998,90.709999,0,90.709999
2013-12-31,85.870003,86.540001,79.730003,84.150002,0,84.150002
2013-11-29,94.639999,94.860001,83.889999,86.459999,0,86.459999
2013-10-31,92.610001,101.660004,86.150002,95.070000,0,95.070000
2013-09-30,104.379997,106.279999,92.180000,93.419998,0,93.419998
2013-08-30,98.800003,115.209999,88.300003,103.440002,0,103.440002
2013-07-31,90.839996,103.750000,84.470001,98.750000,0,98.750000
2013-06-28,107.680000,110.910004,82.290001,90.150002,0,90.150002
2013-05-31,108.370003,112.330002,97.099998,107.360001,0,107.360001
2013-04-30,135.729996,135.789993,98.419998,109.360001,0,109.360001
2013-03-28,134.380005,138.229996,127.889999,135.759995,0,135.759995
2013-02-28,150.600006,154.259995,133.559998,134.240005,0,134.240005
2013-01-31,166.220001,169.970001,148.850006,149.679993,0,149.679993
2012-12-31,170.399994,170.750000,156.759995,165.600006,0,165.600006
2012-11-30,188.149994,188.210007,161.899994,170.199997,0,170.199997
2012-10-31,191.509995,194.990005,179.119995,188.250000,0,188.250000
2012-09-28,169.990005,196.710007,167.529999,191.000000,0,191.000000
2012-08-31,150.820007,170.559998,145.860001,169.880005,0,169.880005
2012-07-31,157.429993,164.080002,142.149994,150.899994,0,150.899994
2012-06-29,153.990005,169.770004,149.630005,157.539993,0,157.539993
2012-05-31,164.940002,166.460007,140.940002,153.800003,0,153.800003
2012-04-30,175.600006,180.020004,157.119995,164.889999,0,164.889999
2012-03-30,195.839996,199.229996,170.520004,175.460007,0,175.460007
2012-02-29,202.100006,204.899994,187.809998,195.559998,0,195.559998
2012-01-31,180.990005,204.970001,180.990005,201.039993,0,201.039993
2011-12-30,208.039993,210.110001,173.960007,180.639999,0,180.639999
2011-11-30,199.009995,216.789993,187.570007,208.300003,0,208.300003
2011-10-31,185.389999,209.210007,171.270004,201.240005,0,201.240005
2011-09-30,217.880005,228.979996,181.919998,185.000000,0,185.000000
2011-08-31,205.889999,221.130005,190.350006,217.960007,0,217.960007
2011-07-29,200.720001,222.759995,196.389999,205.809998,0,205.809998
2011-06-30,208.809998,209.050003,187.179993,201.130005,0,201.130005
2011-05-31,221.710007,221.830002,192.309998,208.779999,0,208.779999
2011-04-29,216.630005,230.479996,212.679993,222.220001,0,222.220001
2011-03-31,215.970001,220.330002,197.289993,216.740005,0,216.740005
2011-02-28,201.440002,215.419998,201.440002,215.320007,0,215.320007
2011-01-31,227.500000,228.850006,194.600006,199.919998,0,199.919998
2010-12-31,214.559998,232.720001,213.619995,226.580002,0,226.580002
2010-11-30,205.100006,227.080002,200.850006,213.169998,0,213.169998
2010-10-29,197.940002,210.820007,193.399994,204.300003,0,204.300003
2010-09-30,186.020004,200.320007,182.610001,196.960007,0,196.960007
2010-08-31,170.639999,187.710007,169.070007,185.149994,0,185.149994
2010-07-30,177.259995,177.710007,162.699997,169.720001,0,169.720001
2010-06-30,173.699997,187.199997,167.500000,177.630005,0,177.630005
2010-05-28,179.610001,189.179993,161.990005,173.929993,0,173.929993
2010-04-30,166.410004,182.240005,165.229996,179.020004,0,179.020004
2010-03-31,161.399994,172.729996,158.139999,165.279999,0,165.279999
2010-02-26,148.300003,166.720001,144.550003,161.389999,0,161.389999
2010-01-29,169.550003,186.479996,147.380005,147.929993,0,147.929993
2009-12-31,184.740005,198.320007,163.369995,168.250000,0,168.250000
2009-11-30,157.880005,191.919998,154.380005,183.710007,0,183.710007
2009-10-30,165.369995,180.929993,152.350006,156.639999,0,156.639999
2009-09-30,146.490005,176.179993,143.350006,165.410004,0,165.410004
2009-08-31,150.059998,156.619995,137.559998,147.039993,0,147.039993
2009-07-31,140.059998,151.919998,125.610001,148.619995,0,148.619995
2009-06-30,161.330002,163.339996,130.539993,139.020004,0,139.020004
2009-05-29,120.029999,162.210007,118.949997,160.160004,0,160.160004
2009-04-30,134.740005,140.789993,114.339996,120.040001,0,120.040001
2009-03-31,119.129997,142.139999,107.309998,134.490005,0,134.490005
2009-02-27,123.709999,135.289993,115.959999,119.120003,0,119.120003
2009-01-30,122.320000,131.449997,100.739998,124.010002,0,124.010002
2008-12-31,95.650002,126.470001,79.650002,123.849998,0,123.849998
2008-11-28,82.419998,101.930000,67.480003,101.589996,0,101.589996
2008-10-31,131.210007,136.330002,63.520000,81.059998,0,81.059998
2008-09-30,149.119995,149.940002,110.699997,131.210007,0,131.210007
2008-08-29,168.809998,170.050003,134.020004,149.220001,0,149.220001
2008-07-31,195.259995,206.210007,163.259995,168.820007,0,168.820007
2008-06-30,181.429993,198.520004,172.149994,195.250000,0,195.250000
2008-05-30,171.210007,196.750000,162.880005,181.440002,0,181.440002
2008-04-30,176.630005,195.119995,165.729996,171.229996,0,171.229996
2008-03-31,196.649994,209.270004,168.720001,176.750000,10150000,176.750000
2008-02-29,186.309998,203.449997,172.360001,196.580002,0,196.580002
2008-01-31,173.360001,199.250000,167.490005,186.289993,0,186.289993
2007-12-31,171.059998,179.199997,157.419998,173.320007,0,173.320007
2007-11-30,188.100006,195.500000,163.479996,171.070007,0,171.070007
2007-10-31,168.740005,188.279999,163.490005,188.100006,0,188.100006
2007-09-28,140.729996,173.169998,140.619995,168.750000,0,168.750000
2007-08-31,148.649994,148.649994,120.410004,140.770004,0,140.770004
2007-07-31,135.960007,159.160004,135.960007,148.669998,0,148.669998
2007-06-29,139.779999,142.610001,130.830002,135.949997,0,135.949997
2007-05-31,136.940002,144.369995,133.529999,139.759995,3150000,139.759995
2007-04-30,137.179993,148.500000,136.419998,137.059998,5620000,137.059998
2007-03-30,136.490005,139.619995,126.349998,137.009995,0,137.009995
2007-02-28,141.990005,148.110001,135.869995,139.649994,71820000,139.649994
2007-01-31,143.000000,143.639999,129.039993,139.889999,5022850000,139.889999
2006-12-29,148.490005,149.949997,137.149994,142.250000,61740000,142.250000
2006-11-30,139.350006,149.539993,130.860001,149.279999,67120000,149.279999
2006-10-31,129.770004,137.520004,117.440002,137.309998,4203640000,137.309998
2006-09-29,146.449997,153.179993,121.709999,128.419998,45820000,128.419998
2006-08-31,141.270004,150.699997,137.820007,146.720001,49470000,146.720001
2006-07-31,146.639999,150.699997,130.399994,141.850006,59530000,141.850006
2006-06-30,137.309998,145.820007,119.110001,143.570007,70520000,143.570007
2006-05-31,158.110001,171.710007,133.169998,142.600006,77500000,142.600006
2006-04-28,143.660004,159.979996,141.240005,158.110001,58910000,158.110001
2006-03-31,134.919998,144.610001,121.760002,141.619995,73570000,141.619995
2006-02-28,155.139999,155.139999,132.669998,133.350006,63760000,133.350006
2006-01-31,130.970001,156.470001,130.970001,154.190002,80320000,154.190002
2005-12-30,116.430000,129.600006,115.309998,128.029999,66330000,128.029999
2005-11-30,105.779999,119.480003,104.800003,114.610001,85580000,114.610001
2005-10-31,112.519997,114.250000,101.059998,107.839996,80310000,107.839996
2005-09-30,96.400002,115.180000,96.400002,112.919998,106150000,112.919998
2005-08-31,91.129997,100.519997,90.760002,95.769997,110470000,95.769997
2005-07-29,92.959999,95.070000,89.029999,90.760002,147630000,90.760002
2005-06-30,86.150002,95.099998,84.129997,93.010002,159220000,93.010002
2005-05-31,83.349998,86.639999,78.230003,86.269997,183570000,86.269997
2005-04-29,93.730003,94.400002,81.790001,83.510002,179990000,83.510002
2005-03-31,98.970001,103.779999,91.790001,93.730003,190880000,93.730003
2005-02-28,91.400002,99.930000,87.620003,98.970001,171190000,98.970001
2005-01-31,97.879997,97.879997,90.949997,91.400002,164200000,91.400002
2004-12-31,107.000000,107.820000,95.930000,99.349998,170090000,99.349998
2004-11-30,103.260002,111.500000,98.680000,106.750000,253970000,106.750000
2004-10-29,101.750000,105.980003,96.470001,103.419998,492730000,103.419998
