Date,Open,High,Low,Close,Volume,Adj Close
2016-02-11,113.650002,162.880005,99.190002,159.309998,0,159.309998
2015-12-31,160.660004,211.229996,101.279999,111.180000,0,111.180000
2014-12-31,201.809998,261.359985,146.009995,164.029999,0,164.029999
2013-12-31,454.709991,455.350006,188.389999,197.699997,0,197.699997
2012-12-31,512.770020,554.919983,372.739990,444.220001,0,444.220001
2011-12-30,573.320007,638.590027,477.929993,498.730011,0,498.730011
2010-12-31,429.910004,598.359985,363.250000,573.320007,0,573.320007
2009-12-31,302.410004,516.159973,241.779999,429.910004,0,429.910004
2008-12-31,409.369995,519.679993,150.270004,302.410004,0,302.410004
2007-12-31,338.239990,463.059998,284.850006,409.369995,0,409.369995
2006-12-29,276.869995,401.690002,270.540009,338.239990,0,338.239990
2005-12-30,215.330002,281.220001,165.710007,276.899994,8697400,276.899994
2004-12-31,242.929993,258.019989,163.809998,215.330002,0,215.330002
2003-12-31,145.119995,258.600006,112.610001,242.929993,0,242.929993
2002-12-31,65.199997,154.990005,64.599998,145.119995,0,145.119995
2001-12-31,40.970001,79.639999,40.470001,65.199997,0,65.199997
2000-12-29,74.029999,82.870003,35.310001,40.970001,0,40.970001
1999-12-31,67.660004,101.360001,60.680000,74.029999,0,74.029999
1998-12-31,96.209999,127.040001,60.459999,67.660004,0,67.660004
1997-12-31,162.699997,181.839996,91.529999,96.209999,0,96.209999
1996-12-31,213.710007,213.949997,161.470001,162.699997,0,162.699997
